,Image.Name,Date,Altitude,Genotype,Rows,Plots,count_mean,Sowing_density,Intensity,Hue,Saturation,Lightness,a.,b.,u.,v.,GA,GGA,CSI,NGRDI,NGRDIveg,TGI,TGIveg
538,R-002_Plot-027,19/01/2022,15m,MARCOPOLO,R2,212,205.33,280,0.3470229,36.43626,0.085736394,38.29971,-1.7540413,11.287541,3.2453945,12.851771,0.099213972,0.019144716,80.70360892,-0.0304,0.0121,321.325,584.0364
544,R-002_Plot-028,19/01/2022,15m,BOLOGNA,R2,213,230.33,280,0.35127246,31.764435,0.09054983,38.647522,-0.8972093,11.4929285,4.487271,12.952941,0.038979415,0.006502396,83.31838565,-0.0408,0.0111,243.3226,483.5214
551,R-002_Plot-028,19/01/2022,30m,BOLOGNA,R2,213,230.33,280,0.34961095,37.188232,0.13032687,39.022446,-1.2727873,14.300031,5.2386346,15.88941,0.030250113,0.002365311,92.18081857,-0.0435,0.0103,513.8985,864.1634
570,R-002_Plot-029,19/01/2022,15m,HONDIA,R2,214,110.67,140,0.35097155,31.057217,0.09034562,38.599625,-0.8062918,11.457944,4.590557,12.895493,0.038620624,0.006664312,82.74416389,-0.0426,0.0092,226.5514,485.5309
580,R-002_Plot-029,19/01/2022,30m,HONDIA,R2,214,110.67,140,0.34771547,34.866947,0.13137656,38.721855,-0.6876718,14.172329,5.955005,15.614384,0.016778927,0.001025584,93.8876652,-0.05,0.0086,446.6013,827.3052
581,R-002_Plot-030,19/01/2022,30m,MARCOPOLO,R2,215,62.33,70,0.35210574,35.299603,0.12818098,39.19498,-0.87940013,14.136261,5.707759,15.682289,0.016760448,0.00146908,91.23484013,-0.0477,0.0104,454.1277,842.9714
585,R-002_Plot-030,19/01/2022,15m,MARCOPOLO,R2,215,62.33,70,0.3508799,29.150528,0.08960962,38.51427,-0.4846293,11.310782,4.9490294,12.678025,0.028625996,0.005959609,79.18112868,-0.046,0.0171,180.5808,488.825
609,R-003_Plot-031,19/01/2022,30m,MARCOPOLO,R3,301,340.67,560,0.33006787,42.827087,0.124702334,37.037365,-2.3848503,13.6014185,3.367286,15.107831,0.122663562,0.009840064,91.97800542,-0.0291,0.0124,602.8141,901.6556
613,R-003_Plot-031,19/01/2022,15m,MARCOPOLO,R3,301,340.67,560,0.32226542,37.312347,0.1107741,35.842186,-1.4610522,12.231832,3.9435484,13.435886,0.11077624,0.019602864,82.30408929,-0.0363,0.016,405.429,696.3465
624,R-003_Plot-032,19/01/2022,30m,BOLOGNA,R3,302,63.67,70,0.3572658,36.42001,0.12153393,39.742012,-1.2398827,13.918584,5.155163,15.608676,0.026434201,0.001681588,93.63858791,-0.0427,0.0091,468.4799,863.0905
627,R-003_Plot-032,19/01/2022,15m,BOLOGNA,R3,302,63.67,70,0.3477101,31.048393,0.10892177,38.38037,-0.34766906,12.53392,5.674566,13.879525,0.016362706,0.002410339,85.26931294,-0.0509,0.0106,270.3553,580.7218
643,R-003_Plot-033,19/01/2022,30m,HONDIA,R3,303,38.33,35,0.3609713,33.572586,0.119733036,40.011547,-0.67817515,13.749677,5.8558607,15.375358,0.011604808,0.001044063,91.00318471,-0.0487,0.0091,384.9326,765.5083
655,R-003_Plot-033,19/01/2022,15m,HONDIA,R3,303,38.33,35,0.3523679,32.37319,0.10384071,38.896282,-0.75183666,12.412269,5.105111,13.894392,0.020506282,0.003793984,81.49842979,-0.0454,0.0114,295.5876,494.143
667,R-003_Plot-034,19/01/2022,30m,HONDIA,R3,304,126.33,140,0.3584667,35.24993,0.116889596,39.782864,-1.0825953,13.581426,5.2218833,15.248456,0.025029797,0.002605538,89.59025471,-0.0434,0.013,420.2372,849.3036
670,R-003_Plot-034,19/01/2022,15m,HONDIA,R3,304,126.33,140,0.34689,33.991844,0.09879959,38.321243,-1.1420668,12.014738,4.380513,13.488813,0.032149507,0.003753505,88.32484405,-0.0401,0.0096,314.9913,607.266
684,R-003_Plot-035,19/01/2022,30m,MARCOPOLO,R3,305,55,70,0.36620936,36.151787,0.11728454,40.66191,-1.2857958,13.886186,5.124427,15.710692,0.018562149,0.001635391,91.18964659,-0.0417,0.0087,456.0015,812.737
685,R-003_Plot-035,19/01/2022,15m,MARCOPOLO,R3,305,55,70,0.35309008,36.116543,0.09618014,39.038174,-1.5693214,12.095185,3.877508,13.734332,0.037038264,0.00554378,85.03229011,-0.0351,0.01,359.7785,569.1656
701,R-003_Plot-036,19/01/2022,15m,BOLOGNA,R3,306,231,280,0.3364832,41.376667,0.0983029,37.41289,-2.3019495,12.0169,2.815015,13.578706,0.116274021,0.017203565,85.20429155,-0.0256,0.0113,456.9722,641.1151
707,R-003_Plot-036,19/01/2022,30m,BOLOGNA,R3,306,231,280,0.35460007,36.34416,0.12061691,39.44403,-1.2533516,13.76785,5.056139,15.419176,0.026526596,0.002226719,91.6057123,-0.0422,0.0092,459.3916,763.1715
730,R-003_Plot-037,19/01/2022,30m,HONDIA,R3,307,224.67,280,0.35277724,34.318462,0.11466819,39.10623,-0.9049592,13.209759,5.2633967,14.752571,0.027810886,0.002781089,90,-0.0447,0.009,380.6813,738.2795
738,R-003_Plot-037,19/01/2022,15m,HONDIA,R3,307,224.67,280,0.327058,39.9685,0.09783542,36.333775,-2.0680072,11.669752,2.9323878,13.050786,0.101725508,0.017251404,83.04122126,-0.0279,0.0118,415.5299,598.2527
745,R-003_Plot-038,19/01/2022,30m,MARCOPOLO,R3,308,104.67,140,0.36117515,34.626007,0.108000934,39.971027,-1.1193734,13.044059,4.943536,14.737344,0.01597509,0.001053303,93.40659341,-0.0418,0.0072,375.102,736.0369
748,R-003_Plot-038,19/01/2022,15m,MARCOPOLO,R3,308,104.67,140,0.32563898,39.885475,0.090435386,36.10084,-2.112492,11.162797,2.6475291,12.5216465,0.113832402,0.01622103,85.75007678,-0.0261,0.0099,380.9732,559.9056
761,R-003_Plot-039,19/01/2022,30m,BOLOGNA,R3,309,383.33,560,0.35907233,39.062756,0.113877475,39.965958,-1.8939984,13.599956,4.1445994,15.43752,0.048803023,0.002799568,94.26353654,-0.0341,0.0085,508.6926,837.5799
770,R-003_Plot-039,19/01/2022,15m,BOLOGNA,R3,309,383.33,560,0.3218275,41.68134,0.0968855,35.79488,-2.294042,11.539869,2.565077,12.889919,0.131219963,0.018927602,85.5756692,-0.0246,0.0108,436.2667,645.4927
795,R-003_Plot-040,19/01/2022,30m,BOLOGNA,R3,310,38.67,35,0.38384143,34.74047,0.10527766,42.38449,-1.2307656,13.48296,5.099535,15.511061,0.007761177,0.000425017,94.52380952,-0.0402,0.0063,391.6696,721.9149
800,R-003_Plot-040,19/01/2022,15m,BOLOGNA,R3,310,38.67,35,0.3499144,38.75507,0.09482932,38.764244,-1.9790889,12.040467,3.2982368,13.716956,0.05023073,0.005564019,88.92307692,-0.0294,0.0078,406.5737,632.5626
805,R-003_Plot-041,19/01/2022,15m,HONDIA,R3,311,415,560,0.3252751,45.24638,0.0994277,36.30477,-2.8117898,11.924197,2.0760844,13.4281,0.220783379,0.037536891,82.99831658,-0.0184,0.0142,516.7976,689.7116
808,R-003_Plot-041,19/01/2022,30m,HONDIA,R3,311,415,560,0.3483053,42.358616,0.11441648,38.912086,-2.4308193,13.463008,3.3239317,15.250972,0.099296874,0.006449169,93.50516423,-0.0275,0.0099,573.0677,861.6348
825,R-003_Plot-042,19/01/2022,30m,MARCOPOLO,R3,312,203,280,0.3568844,38.511005,0.10522306,39.619095,-1.8730255,12.919093,3.8596191,14.699715,0.053505927,0.005340429,90.01899499,-0.0329,0.0084,454.5007,729.6139
834,R-003_Plot-042,19/01/2022,15m,MARCOPOLO,R3,312,203,280,0.32722875,47.56306,0.09106398,36.484077,-3.0983205,11.509194,1.5337429,13.086312,0.248596115,0.037290337,84.99962993,-0.0148,0.0117,512.5552,698.4091
852,R-003_Plot-043,19/01/2022,15m,BOLOGNA,R3,313,119.67,140,0.3303472,43.93237,0.08560789,36.679337,-2.6954014,11.13474,1.8980782,12.664773,0.168057672,0.020291007,87.92616436,-0.019,0.0091,431.6333,623.6583
858,R-003_Plot-043,19/01/2022,30m,BOLOGNA,R3,313,119.67,140,0.3744924,40.41708,0.10593146,41.59599,-2.269515,13.538277,3.6758907,15.657006,0.04978241,0.003206105,93.55976244,-0.0294,0.0081,525.7467,828.5108
866,R-003_Plot-044,19/01/2022,15m,MARCOPOLO,R3,314,30.67,35,0.32395542,40.706017,0.07547164,35.78896,-2.2685275,10.193474,2.0148213,11.532206,0.129214413,0.01106548,91.43634215,-0.0213,0.0066,328.1929,517.3871
870,R-003_Plot-044,19/01/2022,30m,MARCOPOLO,R3,314,30.67,35,0.38429847,39.737755,0.09580654,42.514626,-2.2792656,13.059012,3.4810596,15.276429,0.046363796,0.003621883,92.18812276,-0.028,0.0068,473.0453,780.931
881,R-003_Plot-045,19/01/2022,15m,HONDIA,R3,315,70,70,0.3185036,45.85944,0.07425916,35.292854,-2.8192563,10.152943,1.2811744,11.526338,0.243771757,0.030780582,87.37319606,-0.0145,0.0082,385.709,538.2208
889,R-003_Plot-045,19/01/2022,30m,HONDIA,R3,315,70,70,0.38486817,39.941914,0.090571105,42.5239,-2.3803167,12.696834,3.180202,14.916717,0.05620386,0.003455572,93.8517179,-0.0262,0.0061,452.1184,773.4803
903,R-004_Plot-046,19/01/2022,30m,HONDIA,R4,401,37.67,35,0.37343362,37.225986,0.086479306,41.171658,-1.941634,12.017378,3.4213688,13.971383,0.037309089,0.002115845,94.32887568,-0.0295,0.0059,365.0067,677.0828
907,R-004_Plot-046,19/01/2022,15m,HONDIA,R4,401,37.67,35,0.3456345,41.508724,0.091320276,38.348133,-2.4350111,11.805512,2.578501,13.505945,0.094676647,0.005219948,94.48655162,-0.0241,0.0065,438.475,658.0667
925,R-004_Plot-047,19/01/2022,30m,MARCOPOLO,R4,402,358.33,560,0.3480568,45.456043,0.09758443,38.790703,-2.9549925,12.435313,2.1814895,14.29287,0.172593804,0.010708577,93.79550321,-0.0188,0.0093,546.5697,802.0618
926,R-004_Plot-047,19/01/2022,15m,MARCOPOLO,R4,402,358.33,560,0.32185742,46.652557,0.09395957,35.9012,-2.9608643,11.535217,1.707091,13.013107,0.253771905,0.048560052,80.86468537,-0.0155,0.014,505.8501,666.9823
941,R-004_Plot-048,19/01/2022,30m,BOLOGNA,R4,403,62,70,0.36799717,36.27947,0.09081113,40.602505,-1.7210788,12.136279,3.752213,13.990498,0.032994244,0.001552235,95.29543545,-0.0324,0.0063,357.5466,709.4615
942,R-004_Plot-048,19/01/2022,15m,BOLOGNA,R4,403,62,70,0.3215785,43.87876,0.0932948,35.78896,-2.581502,11.381904,2.126676,12.781105,0.136980857,0.00831475,93.9299914,-0.0209,0.0067,457.0159,658.7886
967,R-004_Plot-049,19/01/2022,30m,BOLOGNA,R4,404,381,560,0.338933,40.353752,0.098754585,37.656662,-2.1838162,12.083384,3.0073273,13.656501,0.098437601,0.006957341,92.93223203,-0.0274,0.0092,442.3327,727.0798
968,R-004_Plot-049,19/01/2022,15m,BOLOGNA,R4,404,381,560,0.29155755,49.16131,0.092873394,32.560837,-3.0032313,10.701364,1.2206261,11.752372,0.318582426,0.053962156,83.06179143,-0.012,0.013,487.7488,615.0356
981,R-004_Plot-050,19/01/2022,30m,HONDIA,R4,405,229.33,280,0.35535684,38.922302,0.10411966,39.454357,-1.9521556,12.812742,3.700419,14.584602,0.052831444,0.002928921,94.45610353,-0.0317,0.0084,457.1281,784.5516
984,R-004_Plot-050,19/01/2022,15m,HONDIA,R4,405,229.33,280,0.3090503,39.832077,0.08565086,34.22677,-2.0541532,10.457882,2.3580124,11.574492,0.13289248,0.020215569,84.78802647,-0.0247,0.0102,341.5912,529.8546
1002,R-004_Plot-051,19/01/2022,30m,MARCOPOLO,R4,406,115,140,0.36667824,34.43345,0.10966337,40.56779,-1.0525641,13.285903,5.1700273,15.047871,0.01266735,0.000480454,96.20714807,-0.0426,0.0068,381.5092,808.3746
1013,R-004_Plot-051,19/01/2022,15m,MARCOPOLO,R4,406,115,140,0.32972527,39.37306,0.09869003,36.62206,-1.994776,11.786249,3.0885081,13.191877,0.069323927,0.005889691,91.50410064,-0.0295,0.0075,410.9402,625.9501
1027,R-004_Plot-052,19/01/2022,15m,MARCOPOLO,R4,407,64.33,70,0.3500546,40.060867,0.10209346,38.896282,-2.1312253,12.581083,3.338887,14.309529,0.049927138,0.002106747,95.78035747,-0.0292,0.006,466.0734,706.0622
1028,R-004_Plot-052,19/01/2022,30m,MARCOPOLO,R4,407,64.33,70,0.3687233,36.383636,0.10577774,40.829567,-1.5139495,13.179088,4.5088487,15.055375,0.018303444,0.000572849,96.87026754,-0.0372,0.0059,419.9093,827.3385
1046,R-004_Plot-053,19/01/2022,30m,HONDIA,R4,408,95,140,0.36159945,35.974617,0.10590446,40.041897,-1.3807482,12.968092,4.560463,14.716034,0.026009184,0.001940294,92.53996448,-0.038,0.0083,402.1864,735.5638
1053,R-004_Plot-053,19/01/2022,15m,HONDIA,R4,408,95,140,0.35198656,40.642242,0.10454857,39.148033,-2.2261498,12.822259,3.3274863,14.602959,0.063145364,0.004721321,92.52309216,-0.0287,0.0078,492.593,707.0828
1061,R-004_Plot-054,19/01/2022,15m,BOLOGNA,R4,409,198,280,0.34069577,42.332035,0.11017424,38.03454,-2.4398694,12.961987,3.063359,14.631355,0.082976382,0.00553826,93.32549837,-0.0269,0.009,539.1969,768.2505
1066,R-004_Plot-054,19/01/2022,30m,BOLOGNA,R4,409,198,280,0.3542755,33.825523,0.11674285,39.267853,-0.76426256,13.366972,5.530567,14.906588,0.014395136,0.000766878,94.67265725,-0.0467,0.0084,375.4671,797.7856
1089,R-004_Plot-055,19/01/2022,15m,BOLOGNA,R4,410,99,140,0.33915484,39.649033,0.10202372,37.69524,-2.0597398,12.263283,3.2500424,13.820652,0.066562157,0.005473862,91.77631579,-0.03,0.008,442.7253,649.2597
1095,R-004_Plot-055,19/01/2022,30m,BOLOGNA,R4,410,99,140,0.35916045,33.127388,0.12193489,39.81346,-0.50638306,13.813506,6.1063857,15.381177,0.008648169,0.000443496,94.87179487,-0.0505,0.0088,376.6949,804.8077
1108,R-004_Plot-056,19/01/2022,30m,MARCOPOLO,R4,411,34.33,35,0.35802647,33.21214,0.122957945,39.7011,-0.5084346,13.848046,6.1124783,15.400586,0.015448439,0.001912576,87.61961722,-0.0508,0.0172,381.2205,844.397
1112,R-004_Plot-056,19/01/2022,15m,MARCOPOLO,R4,411,34.33,35,0.3398877,37.437943,0.10264522,37.706253,-1.6730373,12.231836,3.7464697,13.722927,0.052937302,0.009968868,81.16853776,-0.0341,0.0178,398.9781,639.5807
1133,R-004_Plot-057,19/01/2022,15m,HONDIA,R4,412,70.67,70,0.3391243,35.165718,0.10281628,37.546135,-1.2479936,12.119906,4.2520456,13.515435,0.033406195,0.002653213,92.05772197,-0.0398,0.0073,347.7628,606.2979
1135,R-004_Plot-057,19/01/2022,30m,HONDIA,R4,412,70.67,70,0.35134375,32.364372,0.12260902,38.9384,-0.31788784,13.58248,6.209603,14.996257,0.00845414,0.00036034,95.73770492,-0.0533,0.0079,347.7323,803.1257
1149,R-004_Plot-058,19/01/2022,15m,MARCOPOLO,R4,413,172,280,0.33585954,37.150074,0.10973507,37.323692,-1.5021297,12.56735,4.1013675,13.977192,0.060852782,0.007054382,88.40746228,-0.0371,0.0106,414.7933,656.0187
1155,R-004_Plot-058,19/01/2022,30m,MARCOPOLO,R4,413,172,280,0.34446132,32.802513,0.12255609,38.208008,-0.41999227,13.400481,5.949707,14.732607,0.015171254,0.000665244,95.61510353,-0.0515,0.0084,353.6498,827.9988
1178,R-004_Plot-059,19/01/2022,15m,BOLOGNA,R4,414,26.33,35,0.34835956,33.85292,0.11129159,38.58364,-0.89932257,12.859729,5.0903344,14.3311405,0.01740412,0.001700117,90.23152553,-0.0453,0.0086,352.6775,616.1505
1179,R-004_Plot-059,19/01/2022,30m,BOLOGNA,R4,414,26.33,35,0.35786736,31.166636,0.118412316,39.557434,-0.13311382,13.432026,6.4294333,14.8970375,0.004296366,0.000166311,96.12903226,-0.0541,0.0078,306.0989,813.1545
1185,R-004_Plot-060,19/01/2022,30m,HONDIA,R4,415,355.33,560,0.3264061,38.86062,0.12210184,36.46101,-1.6533496,13.135056,4.105199,14.440105,0.06906524,0.004296366,93.77926421,-0.037,0.0112,490.9033,831.1165
1192,R-004_Plot-060,19/01/2022,15m,HONDIA,R4,415,355.33,560,0.32141683,37.175472,0.106735945,35.705944,-1.4947821,11.95594,3.7754278,13.151995,0.105788126,0.017317642,83.62988086,-0.0354,0.0143,386.6579,656.7055
1201,R-001_Plot-001,19/01/2022,ground,HONDIA,R1,101,58.33,70,0.39417955,23.181303,0.17977583,43.414288,5.056704,18.067717,16.153496,19.043896,0.002117991,0.000358,83.10282622,-0.1367,0.0214,66.74,1510.2682
1207,R-001_Plot-002,19/01/2022,ground,MARCOPOLO,R1,102,126.33,140,0.40493715,23.46895,0.17375082,44.531162,4.7508636,18.060194,15.823044,19.275614,0.002794271,0.000387,86.14402917,-0.1301,0.0204,83.6875,1698.3973
1211,R-001_Plot-003,19/01/2022,ground,BOLOGNA,R1,103,373.33,560,0.39794722,25.144424,0.17982435,43.96247,4.1953983,18.388708,15.102628,19.61203,0.012667191,0.000984,92.22803137,-0.124,0.0228,185.7707,2301.3592
1214,R-001_Plot-004,19/01/2022,ground,BOLOGNA,R1,104,73.67,70,0.40369964,23.126865,0.18167597,44.431324,5.2892513,18.526476,16.814379,19.605669,0.000958,7.26e-05,92.42021277,-0.1364,0.0135,65.5317,1363.9668
1219,R-001_Plot-005,19/01/2022,ground,MARCOPOLO,R1,105,360.67,560,0.43548548,26.014612,0.17105657,47.917683,3.7514439,19.159945,15.188868,21.083492,0.023718189,0.004639712,80.43816786,-0.1106,0.0319,246.41,2059.1166
1223,R-001_Plot-006,19/01/2022,ground,HONDIA,R1,106,234.67,280,0.42993915,23.934631,0.17058158,47.174522,4.636495,18.74095,16.234993,20.37719,0.009252679,0.001996999,78.41706813,-0.1219,0.026,116.0378,1638.2978
1225,R-001_Plot-007,19/01/2022,ground,HONDIA,R1,107,387.67,560,0.41518378,25.273218,0.17250735,45.741848,3.9623556,18.496773,14.989847,20.04859,0.023221486,0.004937734,78.73635715,-0.1157,0.0304,193.2097,1888.7749
1230,R-001_Plot-008,19/01/2022,ground,BOLOGNA,R1,108,115,140,0.41602352,23.63129,0.17611575,45.733517,4.901647,18.629929,16.43045,19.991674,0.001995726,0.00022,88.95979579,-0.1272,0.017,97.4659,1512.5368
1235,R-001_Plot-009,19/01/2022,ground,MARCOPOLO,R1,109,42,35,0.41677094,23.05606,0.17257386,45.741848,5.004183,18.349743,16.4534,19.69784,0.001386947,0.000167,87.97061524,-0.1263,0.016,59.5303,1353.3885
1240,R-001_Plot-010,19/01/2022,ground,BOLOGNA,R1,110,226.67,280,0.428085,24.162539,0.1786809,47.058937,4.9024134,19.288322,16.87073,20.846146,0.003024792,0.000195,93.55789474,-0.1225,0.0178,136.0426,1979.2657
1244,R-001_Plot-011,19/01/2022,ground,MARCOPOLO,R1,111,81,70,0.45396385,23.43709,0.16074389,49.558086,4.5908523,18.765505,16.403372,20.762339,0.002008462,0.000288,85.66899176,-0.1155,0.0179,84.8427,1532.0148
1247,R-001_Plot-012,19/01/2022,ground,HONDIA,R1,112,43,35,0.41197088,22.890497,0.16043526,45.140373,4.4113874,17.302235,15.038692,18.688803,0.001267229,0.000173,86.33165829,-0.1206,0.0149,45.5901,885.03
1252,R-001_Plot-013,19/01/2022,ground,BOLOGNA,R1,113,39.33,35,0.4430643,23.546059,0.16215283,48.449585,4.50705,18.522984,16.062454,20.374556,0.000852,0.000118,86.09865471,-0.1161,0.0132,90.3934,1234.8754
1253,R-001_Plot-014,19/01/2022,ground,HONDIA,R1,114,114,140,0.4350895,23.72476,0.16056716,47.620934,4.2784815,18.150312,15.472388,19.924866,0.003061726,0.000531,82.65391015,-0.1161,0.0232,98.0298,1624.7588
1259,R-001_Plot-015,19/01/2022,ground,MARCOPOLO,R1,115,195.67,280,0.46329704,24.419369,0.14815724,50.501312,3.5765364,18.173143,14.689845,20.4891,0.008906261,0.001534684,82.76848277,-0.102,0.0242,136.7336,1860.1004
1263,R-002_Plot-016,19/01/2022,ground,HONDIA,R2,201,218.33,280,0.4233172,24.957567,0.16223925,46.494873,3.716097,18.0116,14.47705,19.731989,0.010993686,0.00220969,79.90037071,-0.1083,0.0254,167.3961,1466.4522
1266,R-002_Plot-017,19/01/2022,ground,BOLOGNA,R2,202,389.67,560,0.42543957,25.01901,0.15796685,46.69345,3.4895577,17.781612,14.056599,19.575697,0.009075649,0.000751,91.72046029,-0.1074,0.0202,166.7941,1947.5682
1271,R-002_Plot-018,19/01/2022,ground,MARCOPOLO,R2,203,105.33,140,0.44627646,23.269945,0.14712584,48.65535,3.8751829,17.466192,14.6443615,19.453787,0.00342088,0.000582,82.98585257,-0.11,0.0178,66.8612,1240.1345
1275,R-002_Plot-019,19/01/2022,ground,BOLOGNA,R2,204,129,140,0.4546368,23.31343,0.14090532,49.48041,3.5778668,17.268494,14.177834,19.417328,0.002362522,0.000163,93.09973046,-0.1064,0.0137,67.6777,1146.908
1277,R-002_Plot-020,19/01/2022,ground,MARCOPOLO,R2,205,38.33,35,0.43019298,23.111414,0.15516359,47.03097,4.223498,17.542856,15.052476,19.23922,0.001514306,0.000214,85.87047939,-0.1173,0.0145,59.1028,866.8455
1283,R-002_Plot-021,19/01/2022,ground,HONDIA,R2,206,74.33,70,0.47295776,23.686716,0.1477263,51.435978,3.934701,18.371758,15.395152,20.747583,0.001836526,0.000329,82.10818308,-0.1051,0.0158,96.3045,1247.4891
1288,R-002_Plot-022,19/01/2022,ground,HONDIA,R2,207,29,35,0.4473712,23.422264,0.15900737,48.863586,4.451045,18.408968,15.963314,20.329887,0.001659496,0.000201,87.87413661,-0.1177,0.0166,81.8235,777.5284
1292,R-002_Plot-023,19/01/2022,ground,MARCOPOLO,R2,208,361.33,560,0.4695448,24.482565,0.14637756,51.137882,3.4954274,18.249968,14.656421,20.66966,0.016253639,0.002515353,84.52436922,-0.1048,0.0224,140.4622,1854.2779
1296,R-002_Plot-024,19/01/2022,ground,BOLOGNA,R2,209,77.67,70,0.40819415,23.485674,0.17002851,44.854446,4.594786,17.913166,15.56057,19.212992,0.001709167,0.000166,90.31296572,-0.1261,0.0154,83.5113,959.0328
1300,R-002_Plot-025,19/01/2022,ground,BOLOGNA,R2,210,34.33,35,0.46938646,22.92375,0.1517219,51.046165,4.467725,18.51309,16.229614,20.734835,0.001626383,0.000152,90.68128426,-0.1145,0.0231,51.6486,906.5134
1304,R-002_Plot-026,19/01/2022,ground,HONDIA,R2,211,375.67,560,0.4548842,24.924221,0.15197575,49.701855,3.4768944,18.259296,14.517598,20.48898,0.025029993,0.005312171,78.77677708,-0.1064,0.0281,166.2805,1756.9795
1307,R-002_Plot-027,19/01/2022,ground,MARCOPOLO,R2,212,205.33,280,0.4711907,23.46897,0.13554853,51.15549,3.3602226,17.356094,14.026312,19.764698,0.010761891,0.002283559,78.78106509,-0.1019,0.0223,75.4614,1473.7156
1312,R-002_Plot-028,19/01/2022,ground,BOLOGNA,R2,213,230.33,280,0.43046436,24.011942,0.16050106,47.166565,4.0893016,18.03213,15.09632,19.777662,0.005245944,0.00043,91.79412479,-0.1189,0.017,114.4033,1931.8204
1316,R-002_Plot-029,19/01/2022,ground,HONDIA,R2,214,110.67,140,0.43377078,23.551622,0.15467018,47.432076,4.022851,17.679255,14.85723,19.473316,0.004954291,0.000768,84.49871465,-0.1195,0.0208,84.4045,1333.1021
1319,R-002_Plot-030,19/01/2022,ground,MARCOPOLO,R2,215,62.33,70,0.41863653,22.990858,0.1589607,45.841652,4.3489385,17.44465,15.080567,18.945435,0.001975348,0.000158,92.00515796,-0.1238,0.0152,51.5056,1371.6161
1323,R-003_Plot-031,19/01/2022,ground,MARCOPOLO,R3,301,340.67,560,0.40735376,24.741234,0.1496746,44.716934,3.082473,16.582647,12.738784,18.167866,0.02469249,0.004235982,82.8450588,-0.1079,0.0284,137.7459,1837.0805
1328,R-003_Plot-032,19/01/2022,ground,BOLOGNA,R3,302,63.67,70,0.43532383,23.033663,0.1493904,47.518772,3.9956353,17.28022,14.636722,19.085659,0.001915489,0.000144,92.48670213,-0.1152,0.0152,53.0321,979.7625
1330,R-003_Plot-033,19/01/2022,ground,HONDIA,R3,303,38.33,35,0.4630612,22.785412,0.14054441,50.30686,3.8550217,17.446095,14.739895,19.653513,0.002056858,0.000397,80.68111455,-0.109,0.0171,38.7093,383.4139
1335,R-003_Plot-034,19/01/2022,ground,HONDIA,R3,304,126.33,140,0.39205328,23.18402,0.15940094,43.052246,4.056563,16.605856,14.00059,17.76017,0.004364615,0.000792,81.85001459,-0.1221,0.0202,59.0989,990.3742
1340,R-003_Plot-035,19/01/2022,ground,MARCOPOLO,R3,305,55,70,0.4175713,23.08561,0.15582412,45.716846,4.1398273,17.198778,14.648401,18.72251,0.001966433,0.000246,87.5,-0.119,0.015,55.6978,1376.8286
1344,R-003_Plot-036,19/01/2022,ground,BOLOGNA,R3,306,231,280,0.49922332,23.957111,0.13562888,54.046555,3.3385904,18.2153,14.623503,21.034395,0.006138735,0.000878,85.70539419,-0.096,0.0155,108.5899,1090.8408
1348,R-003_Plot-037,19/01/2022,ground,HONDIA,R3,307,224.67,280,0.46111903,23.722265,0.13488305,50.13669,3.141584,17.04009,13.473675,19.348965,0.010942742,0.002419833,77.88640596,-0.0981,0.0231,87.208,1284.3628
1352,R-003_Plot-038,19/01/2022,ground,MARCOPOLO,R3,308,104.67,140,0.4164566,22.596058,0.14298403,45.482513,3.6784475,16.215654,13.495343,17.788157,0.004518721,0.000674,85.09019166,-0.1103,0.0186,25.9283,1112.7168
1356,R-003_Plot-039,19/01/2022,ground,BOLOGNA,R3,309,383.33,560,0.42732188,24.308794,0.14948535,46.77817,3.412597,17.156013,13.66002,18.971788,0.012086431,0.000973,91.94942044,-0.1053,0.0186,121.5302,2071.5124
1359,R-003_Plot-040,19/01/2022,ground,BOLOGNA,R3,310,38.67,35,0.41067362,22.473232,0.14777362,44.901577,3.9267318,16.359138,13.871725,17.805681,0.001206096,0.000222,81.62618796,-0.1119,0.0174,20.0728,295.7286
